id,loan_amnt,term,int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,purpose,title,zip_code,dti,fico_range_low,tot_cur_bal,loan_status
68577316,20000, 36 months,7.49,622.04,10+ years,MORTGAGE,106000,Not Verified,debt_consolidation,Debt consolidation,751xx,27.2,705,299283,Fully Paid
68446226,8000, 36 months,9.17,255.04,< 1 year,RENT,65000,Verified,major_purchase,Major purchase,431xx,22.05,685,111053,Fully Paid
68446231,5000, 36 months,12.88,168.19,< 1 year,RENT,47000,Source Verified,debt_consolidation,Debt consolidation,760xx,38.61,680,86424,Fully Paid
68426244,20000, 36 months,5.32,602.3,10+ years,MORTGAGE,135000,Not Verified,debt_consolidation,Debt consolidation,117xx,15.9,705,402057,Fully Paid
68386572,5000, 36 months,13.44,169.54,6 years,RENT,110000,Verified,debt_consolidation,Debt consolidation,925xx,24.66,670,60995,Fully Paid
68466410,30425, 60 months,19.89,804.22,9 years,MORTGAGE,69201,Verified,credit_card,Credit card refinancing,539xx,16.67,680,253435,Charged Off
66546659,12000, 36 months,10.78,391.62,5 years,RENT,29500,Source Verified,debt_consolidation,Debt consolidation,934xx,16.27,680,12710,Fully Paid
68606779,19675, 60 months,21.48,537.61,< 1 year,MORTGAGE,86000,Source Verified,debt_consolidation,Debt consolidation,208xx,8.09,660,227814,Fully Paid
68436350,24000, 36 months,9.8,772.17,3 years,OWN,125000,Not Verified,home_improvement,Home improvement,605xx,2.96,700,52293,Charged Off
68436402,12000, 36 months,10.78,391.62,2 years,MORTGAGE,85000,Source Verified,debt_consolidation,Debt consolidation,191xx,24.06,680,184208,Fully Paid
68546935,12000, 36 months,5.32,361.38,4 years,OWN,45000,Not Verified,debt_consolidation,Debt consolidation,960xx,29.87,780,42873,Fully Paid
68616558,28000, 36 months,7.91,876.26,2 years,MORTGAGE,112000,Source Verified,credit_card,Credit card refinancing,802xx,11.95,715,523262,Fully Paid
68576171,14000, 36 months,10.78,456.89,7 years,RENT,105000,Source Verified,credit_card,Credit card refinancing,100xx,26.66,690,76356,Fully Paid
68516426,9975, 36 months,23.13,386.81,9 years,OWN,31200,Verified,other,Other,920xx,21.14,685,25019,Fully Paid
68376649,10000, 36 months,5.32,301.15,8 years,RENT,72000,Source Verified,debt_consolidation,Debt consolidation,972xx,16.42,690,148070,Fully Paid
68616573,3600, 36 months,13.99,123.03,5 years,MORTGAGE,34000,Verified,credit_card,Credit card refinancing,280xx,29.79,660,32424,Fully Paid
68516294,27850, 36 months,24.24,1096.15,10+ years,MORTGAGE,55702,Verified,debt_consolidation,Debt consolidation,488xx,26.18,675,170838,Fully Paid
68038575,14000, 36 months,9.8,450.43,4 years,MORTGAGE,175000,Source Verified,credit_card,Credit card refinancing,700xx,25.43,690,423256,Fully Paid
68525951,12475, 36 months,5.32,375.69,2 years,OWN,26000,Not Verified,credit_card,Credit card refinancing,921xx,28.49,740,20020,Fully Paid
68340478,24000, 60 months,13.44,551.5,1 year,MORTGAGE,96000,Verified,credit_card,,646xx,22.7,675,220879,Fully Paid
67798862,22400, 60 months,14.85,531.14,3 years,RENT,96000,Verified,debt_consolidation,Debt consolidation,760xx,20.45,675,70059,Fully Paid
68386707,26000, 36 months,6.49,796.76,6 years,MORTGAGE,124400,Not Verified,credit_card,Credit card refinancing,360xx,26.03,735,475583,Fully Paid
68496752,25000, 60 months,13.44,574.48,,OWN,50000,Not Verified,home_improvement,Home improvement,358xx,6.39,775,14647,Fully Paid
68423901,14000, 36 months,9.8,450.43,10+ years,MORTGAGE,130000,Source Verified,credit_card,Credit card refinancing,605xx,11.99,675,346034,Fully Paid
68536998,10000, 36 months,6.49,306.45,8 years,OWN,52600,Not Verified,debt_consolidation,Debt consolidation,116xx,13.16,720,7500,Fully Paid
68596373,18300, 60 months,16.59,450.78,10+ years,MORTGAGE,118000,Verified,debt_consolidation,Debt consolidation,114xx,21.49,675,339967,Charged Off
68484093,11550, 36 months,18.99,423.32,,MORTGAGE,28948.92,Verified,credit_card,Credit card refinancing,993xx,18.41,685,73793,Fully Paid
68008415,14000, 36 months,6.99,432.22,6 years,MORTGAGE,100200,Source Verified,credit_card,Credit card refinancing,241xx,19.34,740,333603,Fully Paid
68506125,9000, 36 months,7.91,281.66,10+ years,MORTGAGE,90000,Not Verified,credit_card,Credit card refinancing,085xx,9.28,715,11782,Fully Paid
68476339,8000, 36 months,10.78,261.08,3 years,RENT,38000,Verified,debt_consolidation,Debt consolidation,660xx,25.36,660,23548,Fully Paid
68476287,11000, 36 months,7.91,344.25,2 years,MORTGAGE,60000,Not Verified,other,Other,608xx,28.36,710,104126,Fully Paid
68547199,11200, 36 months,5.32,337.29,2 years,MORTGAGE,82500,Not Verified,credit_card,Credit card refinancing,278xx,14.79,825,160678,Fully Paid
68496672,21000, 60 months,13.44,482.56,2 years,MORTGAGE,75000,Not Verified,debt_consolidation,Debt consolidation,393xx,21.56,675,131068,Charged Off
68587201,35000, 36 months,11.99,1162.34,10+ years,RENT,130000,Source Verified,debt_consolidation,Debt consolidation,112xx,19.75,710,59371,Fully Paid
68396350,20000, 36 months,13.44,678.13,3 years,MORTGAGE,64000,Verified,credit_card,Credit card refinancing,141xx,23.85,695,173732,Fully Paid
68566452,24000, 36 months,6.49,735.47,10+ years,MORTGAGE,105000,Source Verified,debt_consolidation,Debt consolidation,902xx,17.15,690,306798,Fully Paid
68426253,19800, 36 months,11.99,657.55,3 years,RENT,45000,Not Verified,debt_consolidation,Debt consolidation,322xx,23.47,695,16122,Fully Paid
68536503,30000, 36 months,12.88,1009.09,9 years,RENT,84000,Not Verified,debt_consolidation,Debt consolidation,783xx,24.39,700,41634,Charged Off
68547089,28000, 36 months,5.32,843.22,3 years,MORTGAGE,205200,Source Verified,credit_card,Credit card refinancing,301xx,21.6,680,734063,Fully Paid
68396571,13475, 60 months,16.59,331.93,6 years,MORTGAGE,62000,Verified,debt_consolidation,Debt consolidation,495xx,30.41,675,213082,Charged Off
67809049,27300, 60 months,17.97,692.8,4 years,MORTGAGE,65000,Source Verified,debt_consolidation,Debt consolidation,871xx,17.02,675,254472,Fully Paid
68506307,10000, 60 months,13.99,232.64,9 years,RENT,62000,Not Verified,credit_card,Credit card refinancing,336xx,29.06,705,91287,Charged Off
68546903,24000, 60 months,12.88,544.61,10+ years,RENT,73000,Not Verified,credit_card,Credit card refinancing,604xx,19.76,660,42238,Charged Off
68395243,1450, 36 months,9.17,46.23,2 years,MORTGAGE,35000,Source Verified,home_improvement,Home improvement,246xx,18.59,675,28134,Fully Paid
68526248,4000, 36 months,9.8,128.7,2 years,MORTGAGE,47500,Source Verified,debt_consolidation,Debt consolidation,124xx,5.79,685,263042,Fully Paid
68356556,1000, 36 months,11.48,32.97,10+ years,RENT,86000,Not Verified,major_purchase,Major purchase,875xx,20.64,660,38815,Fully Paid
68444192,24950, 36 months,10.78,814.24,5 years,MORTGAGE,65000,Not Verified,major_purchase,Major purchase,333xx,15.95,790,90908,Fully Paid
68406843,25000, 36 months,5.32,752.87,10+ years,MORTGAGE,300000,Not Verified,home_improvement,Home improvement,333xx,9.14,750,496638,Fully Paid
68536929,6000, 36 months,7.91,187.77,10+ years,MORTGAGE,250000,Source Verified,other,Other,982xx,16.17,680,529507,Fully Paid
68587215,21000, 36 months,9.17,669.46,< 1 year,MORTGAGE,110000,Not Verified,debt_consolidation,Debt consolidation,300xx,22.5,700,65607,Charged Off
68426240,2950, 36 months,11.99,97.97,,MORTGAGE,22000,Verified,debt_consolidation,Debt consolidation,484xx,16.58,665,46104,Fully Paid
68365533,33100, 60 months,24.24,956.84,10+ years,MORTGAGE,72000,Source Verified,debt_consolidation,Debt consolidation,359xx,23.77,685,74499,Charged Off
68446203,6000, 36 months,17.27,214.73,10+ years,MORTGAGE,120000,Verified,debt_consolidation,Debt consolidation,801xx,23.03,660,80358,Fully Paid
68341583,14400, 60 months,19.89,380.64,5 years,RENT,96200,Source Verified,debt_consolidation,,330xx,6.47,675,15904,Charged Off
68396534,10500, 60 months,17.97,266.46,1 year,RENT,28832,Verified,debt_consolidation,Debt consolidation,294xx,23.62,690,21124,Charged Off
68386468,12000, 36 months,11.99,398.52,5 years,OWN,35000,Not Verified,debt_consolidation,Debt consolidation,178xx,20.82,750,148168,Fully Paid
68596499,20000, 36 months,6.99,617.46,10+ years,MORTGAGE,120000,Not Verified,credit_card,Credit card refinancing,606xx,16.8,685,556555,Fully Paid
68182241,10000, 36 months,19.48,369,1 year,MORTGAGE,150000,Source Verified,other,Other,881xx,14.89,705,117041,Fully Paid
65916558,35000, 60 months,19.48,917.19,< 1 year,MORTGAGE,110000,Verified,debt_consolidation,Debt consolidation,207xx,22.32,695,466743,Charged Off
68356558,9525, 36 months,13.99,325.5,6 years,MORTGAGE,55000,Source Verified,credit_card,Credit card refinancing,943xx,30.96,690,318828,Charged Off
68486892,20000, 36 months,5.32,602.3,2 years,MORTGAGE,187000,Not Verified,debt_consolidation,Debt consolidation,926xx,14.68,765,610619,Fully Paid
68476311,14450, 36 months,11.48,476.37,7 years,MORTGAGE,116300,Verified,debt_consolidation,Debt consolidation,295xx,2.86,725,208157,Fully Paid
68616519,21600, 36 months,6.99,666.85,3 years,MORTGAGE,120000,Not Verified,debt_consolidation,Debt consolidation,770xx,20.73,740,270175,Fully Paid
68503812,12600, 36 months,6.99,389,1 year,RENT,73000,Not Verified,credit_card,Credit card refinancing,112xx,5.56,680,8699,Fully Paid
68446233,35000, 60 months,15.77,846.87,10+ years,MORTGAGE,120000,Source Verified,debt_consolidation,Debt consolidation,481xx,18.32,705,319593,Charged Off
68566495,14800, 36 months,15.77,518.65,7 years,RENT,48000,Verified,debt_consolidation,Debt consolidation,985xx,20.55,720,60928,Charged Off
68486666,20000, 36 months,13.44,678.13,1 year,RENT,53000,Verified,debt_consolidation,Debt consolidation,089xx,15.29,675,21463,Charged Off
68606727,9600, 36 months,11.48,316.48,10+ years,RENT,110000,Not Verified,debt_consolidation,Debt consolidation,913xx,13.83,665,28021,Fully Paid
68386692,11900, 36 months,17.97,430.04,3 years,MORTGAGE,34000,Verified,home_improvement,Home improvement,150xx,32.83,675,25482,Fully Paid
68446133,20800, 60 months,18.99,539.45,< 1 year,RENT,60000,Source Verified,credit_card,Credit card refinancing,223xx,29.6,675,67351,Fully Paid
68376668,30000, 36 months,10.78,979.04,10+ years,MORTGAGE,70000,Source Verified,credit_card,Credit card refinancing,338xx,22.99,670,170218,Charged Off
68446257,12000, 36 months,9.8,386.09,3 years,OWN,31200,Verified,credit_card,Credit card refinancing,339xx,30.04,685,20471,Fully Paid
68596384,5000, 36 months,11.48,164.84,2 years,MORTGAGE,85000,Source Verified,home_improvement,Home improvement,276xx,8.28,670,252720,Fully Paid
68425480,15000, 60 months,17.97,380.66,2 years,RENT,45500,Verified,debt_consolidation,Debt consolidation,071xx,30.95,700,38384,Charged Off
68406823,18900, 36 months,12.88,635.73,5 years,RENT,45000,Source Verified,debt_consolidation,Debt consolidation,224xx,30.45,660,99181,Fully Paid
68587251,5000, 36 months,7.91,156.48,10+ years,MORTGAGE,67000,Source Verified,debt_consolidation,Debt consolidation,226xx,36.53,700,160270,Fully Paid
68606615,19850, 36 months,10.78,647.8,7 years,RENT,85005,Source Verified,credit_card,Credit card refinancing,113xx,17.2,690,32003,Fully Paid
66585097,8000, 36 months,13.99,273.39,2 years,MORTGAGE,80000,Not Verified,debt_consolidation,Debt consolidation,220xx,19.74,680,55333,Fully Paid
68566428,20000, 60 months,16.59,492.66,4 years,MORTGAGE,100000,Source Verified,debt_consolidation,Debt consolidation,480xx,20,680,376180,Fully Paid
68426259,20000, 60 months,13.99,465.27,10+ years,OWN,60000,Not Verified,debt_consolidation,Debt consolidation,681xx,23.24,735,171715,Charged Off
68566382,18000, 60 months,19.89,475.79,7 years,RENT,50000,Source Verified,debt_consolidation,Debt consolidation,080xx,13.49,665,11014,Charged Off
68340554,28000, 60 months,22.45,780.52,8 years,RENT,93000,Source Verified,debt_consolidation,,935xx,17.73,715,41760,Fully Paid
67858498,12000, 36 months,13.99,410.08,3 years,RENT,50000,Verified,debt_consolidation,Debt consolidation,907xx,20.31,660,63225,Fully Paid
68535954,15000, 36 months,9.8,482.61,4 years,RENT,52500,Not Verified,debt_consolidation,Debt consolidation,752xx,4.96,695,10459,Fully Paid
68386658,30000, 36 months,7.49,933.05,3 years,MORTGAGE,130000,Verified,credit_card,Credit card refinancing,945xx,9.82,720,412943,Fully Paid
68596392,17000, 36 months,5.32,511.96,5 years,MORTGAGE,98000,Source Verified,credit_card,Credit card refinancing,150xx,9.21,755,229865,Fully Paid
68566477,12000, 60 months,11.99,266.88,10+ years,MORTGAGE,67894,Verified,debt_consolidation,Debt consolidation,913xx,23,695,352704,Charged Off
68366607,15750, 36 months,16.59,558.33,8 years,RENT,50000,Verified,debt_consolidation,Debt consolidation,662xx,21.96,675,94040,Fully Paid
68566410,5000, 36 months,10.78,163.18,10+ years,OWN,55000,Not Verified,major_purchase,Major purchase,770xx,30.98,675,48382,Fully Paid
68596525,24000, 60 months,13.99,558.32,10+ years,MORTGAGE,115000,Verified,debt_consolidation,Debt consolidation,463xx,17.71,690,370199,Fully Paid
68356423,15000, 36 months,9.17,478.19,10+ years,RENT,45000,Not Verified,debt_consolidation,Debt consolidation,241xx,16.93,660,30361,Fully Paid
68363158,30000, 60 months,13.44,689.37,10+ years,MORTGAGE,70000,Source Verified,home_improvement,Home improvement,140xx,12.08,700,160833,Fully Paid
68396428,4200, 36 months,7.49,130.63,10+ years,MORTGAGE,90000,Source Verified,credit_card,Credit card refinancing,850xx,24.85,725,392502,Fully Paid
68547079,24000, 60 months,8.49,492.29,3 years,MORTGAGE,93000,Not Verified,debt_consolidation,Debt consolidation,060xx,14.98,745,175017,Charged Off
68338640,6025, 36 months,11.99,200.09,7 years,RENT,25000,Source Verified,debt_consolidation,,017xx,6.82,695,4877,Fully Paid
68536967,12250, 60 months,9.17,255.31,< 1 year,MORTGAGE,110000,Source Verified,car,Car financing,201xx,12.61,705,428527,Charged Off
68435694,14850, 60 months,18.49,381.07,10+ years,MORTGAGE,45000,Verified,debt_consolidation,Debt consolidation,780xx,13.57,670,138530,Charged Off
68496644,10000, 36 months,6.49,306.45,10+ years,MORTGAGE,106000,Not Verified,credit_card,Credit card refinancing,604xx,16.45,810,538645,Fully Paid
68536847,20000, 60 months,19.89,528.66,5 years,MORTGAGE,170000,Verified,debt_consolidation,Debt consolidation,110xx,13.92,675,435081,Charged Off
68536927,10000, 36 months,11.48,329.67,2 years,MORTGAGE,105000,Verified,small_business,Business,301xx,36.81,660,112500,Charged Off
68546518,35000, 36 months,12.88,1177.27,1 year,MORTGAGE,240000,Source Verified,credit_card,Credit card refinancing,891xx,4.3,660,452079,Fully Paid
68606692,15000, 36 months,12.88,504.55,< 1 year,RENT,89000,Verified,debt_consolidation,Debt consolidation,195xx,34.58,660,97812,Charged Off
68476352,5000, 36 months,11.99,166.05,8 years,RENT,60000,Verified,moving,Moving and relocation,076xx,19.27,705,22371,Fully Paid
68386516,11000, 36 months,13.99,375.91,3 years,RENT,65000,Verified,debt_consolidation,Debt consolidation,191xx,21.88,670,36886,Fully Paid
68526519,5500, 36 months,15.77,192.74,2 years,MORTGAGE,101000,Verified,vacation,Vacation,945xx,25.55,675,626910,Fully Paid
68386517,2500, 36 months,11.99,83.03,< 1 year,MORTGAGE,50400,Source Verified,home_improvement,Home improvement,806xx,12.48,665,197397,Fully Paid
68436580,21150, 36 months,15.77,741.18,5 years,MORTGAGE,52000,Source Verified,debt_consolidation,Debt consolidation,030xx,26.17,685,227688,Fully Paid
68426320,20000, 36 months,11.48,659.33,1 year,RENT,185000,Verified,debt_consolidation,Debt consolidation,640xx,25.7,685,64907,Fully Paid
68606272,5875, 36 months,11.48,193.68,3 years,RENT,25200,Source Verified,debt_consolidation,Debt consolidation,900xx,10.48,680,4446,Fully Paid
68494601,24000, 36 months,7.49,746.44,10+ years,RENT,107000,Source Verified,car,Car financing,600xx,15.15,765,41552,Fully Paid
68445286,12000, 36 months,9.8,386.09,1 year,RENT,46000,Verified,debt_consolidation,Debt consolidation,640xx,27.42,700,164276,Charged Off
68366171,19200, 60 months,18.99,497.96,10+ years,OWN,113000,Source Verified,debt_consolidation,Debt consolidation,193xx,23.81,665,404337,Charged Off
68338634,8000, 36 months,13.99,273.39,,MORTGAGE,50000,Not Verified,debt_consolidation,,207xx,19.85,680,294264,Fully Paid
68526395,35000, 60 months,19.89,925.15,< 1 year,RENT,76000,Verified,debt_consolidation,Debt consolidation,770xx,21.98,685,55067,Charged Off
68436531,28000, 36 months,15.77,981.23,8 years,MORTGAGE,105000,Not Verified,debt_consolidation,Debt consolidation,615xx,28.35,670,216122,Fully Paid
68446068,13500, 36 months,10.78,440.57,10+ years,RENT,77000,Source Verified,credit_card,Credit card refinancing,925xx,14.45,660,92005,Charged Off
68396530,27825, 60 months,14.85,659.77,10+ years,MORTGAGE,73000,Not Verified,credit_card,Credit card refinancing,291xx,22.62,690,278134,Charged Off
68496665,11000, 36 months,8.49,347.2,10+ years,MORTGAGE,125000,Verified,debt_consolidation,Debt consolidation,216xx,27.87,670,288638,Fully Paid
68376147,15000, 36 months,10.78,489.52,3 years,MORTGAGE,46000,Not Verified,debt_consolidation,Debt consolidation,402xx,30.65,685,178965,Fully Paid
68526504,20000, 36 months,9.8,643.47,3 years,RENT,95000,Verified,debt_consolidation,Debt consolidation,112xx,21.31,710,63279,Fully Paid
68575042,28000, 60 months,14.85,663.92,10+ years,MORTGAGE,110000,Not Verified,debt_consolidation,Debt consolidation,061xx,24.02,695,311084,Late (31-120 days)
68606606,35000, 36 months,9.8,1126.07,10+ years,OWN,173000,Verified,credit_card,Credit card refinancing,080xx,22.42,700,444451,Fully Paid
66505903,24000, 60 months,15.77,580.71,< 1 year,OWN,72219,Not Verified,debt_consolidation,Debt consolidation,211xx,12.07,660,20115,Charged Off
68406948,10000, 60 months,22.45,278.76,,OWN,28600,Verified,major_purchase,Major purchase,925xx,26.65,705,7204,Charged Off
68356482,35000, 60 months,11.48,769.39,2 years,MORTGAGE,80000,Source Verified,debt_consolidation,Debt consolidation,220xx,5.67,765,545245,Charged Off
68587164,25000, 60 months,19.89,660.82,1 year,MORTGAGE,80000,Not Verified,debt_consolidation,Debt consolidation,206xx,21.53,660,532999,Charged Off
68376503,10000, 60 months,11.48,219.83,10+ years,MORTGAGE,55000,Not Verified,credit_card,Credit card refinancing,170xx,22.74,760,140539,Fully Paid
